name,City,countryName,IATA,Latitude, Logtitude,Altitude,Timezone
Joao Paulo II Airport,Ponta Delgada,Portugal,PDL,37.7411994934,-25.6979007721,259,-1.0
Pico Airport,Pico,Portugal,PIX,38.554297999999996,-28.441299,109,-1.0
Francisco de Sa Carneiro Airport,Porto,Portugal,OPO,41.248100280799996,-8.68138980865,228,0.0
Porto Santo Airport,Porto Santo,Portugal,PXO,33.073398590100005,-16.3500003815,341,0.0
Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,LIS,38.7813,-9.13592,374,0.0
Arad International Airport,Arad,Romania,ARW,46.17660140991211,21.261999130249023,352,2.0
Tautii Magheraus Airport,Baia Mare,Romania,BAY,47.65840148925781,23.46999931335449,605,2.0
Mihail Kogalniceanu International Airport,Constanta,Romania,CND,44.36220169067383,28.488300323486328,353,2.0
Cluj-Napoca International Airport,Cluj-napoca,Romania,CLJ,46.78519821166992,23.686199188232425,1036,2.0
Craiova Airport,Craiova,Romania,CRA,44.31809997558594,23.888599395751953,626,2.0
Iasi Airport,Iasi,Romania,IAS,47.17850112915039,27.6205997467041,397,2.0
Oradea International Airport,Oradea,Romania,OMR,47.02529907226562,21.90250015258789,465,2.0
Henri Coanda International Airport,Bucharest,Romania,OTP,44.5711111,26.085,314,2.0
Sibiu International Airport,Sibiu,Romania,SBZ,45.78559875488281,24.09129905700684,1496,2.0
Satu Mare Airport,Satu Mare,Romania,SUJ,47.70330047607422,22.885700225830078,405,2.0
Transilvania Tirgu Mures International Airport,Tirgu Mures,Romania,TGM,46.46770095825195,24.41250038146973,963,2.0
Timisoara Traian Vuia Airport,Timisoara,Romania,TSR,45.80989837646485,21.337900161743164,348,2.0
Geneva Cointrin International Airport,Geneva,Switzerland,GVA,46.23809814453125,6.108950138092041,1411,1.0
Lugano Airport,Lugano,Switzerland,LUG,46.00429916379999,8.9105796814,915,1.0
Bern Belp Airport,Bern,Switzerland,BRN,46.914100647,7.4971499443099985,1674,1.0
Zurich Airport,Zurich,Switzerland,ZRH,47.464698999999996,8.54917,1416,1.0
St Gallen Altenrhein Airport,Altenrhein,Switzerland,ACH,47.4850006104,9.560770034789998,1306,1.0
Esenboga International Airport,Ankara,Turkey,ESB,40.128101348899996,32.995098114,3125,3.0
Adana Airport,Adana,Turkey,ADA,36.982200622600004,35.2803993225,65,3.0
Antalya International Airport,Antalya,Turkey,AYT,36.898701,30.800501,177,3.0
Gaziantep International Airport,Gaziantep,Turkey,GZT,36.9472007751,37.4786987305,2315,3.0
Konya Airport,Konya,Turkey,KYA,37.979,32.561901,3392,3.0
Amasya Merzifon Airport,Merzifon,Turkey,MZH,40.829399,35.521999,1758,3.0
Sivas Nuri Airport,Sivas,Turkey,VAS,39.813801,36.9035,5239,3.0
Malatya Erhac Airport,Malatya,Turkey,MLX,38.435298919699996,38.0909996033,2828,3.0
Kayseri Erkilet Airport,Kayseri,Turkey,ASR,38.770401000999996,35.4953994751,3463,3.0
Cardak Airport,Denizli,Turkey,DNZ,37.7855987549,29.701299667399997,2795,3.0
Adnan Menderes International Airport,Izmir,Turkey,ADB,38.292400360100004,27.156999588,412,3.0
Dalaman International Airport,Dalaman,Turkey,DLM,36.7131004333,28.792499542199998,20,3.0
Elazig Airport,Elazig,Turkey,EZS,38.606899261500004,39.291400909400004,2927,3.0
Diyarbakir Airport,Diyabakir,Turkey,DIY,37.893901825,40.201000213600004,2251,3.0
Erzincan Airport,Erzincan,Turkey,ERC,39.7102012634,39.5270004272,3783,3.0
Erzurum International Airport,Erzurum,Turkey,ERZ,39.9565010071,41.17020034789999,5763,3.0
Trabzon International Airport,Trabzon,Turkey,TZX,40.99509811401367,39.78969955444336,104,3.0
Van Ferit Melen Airport,Van,Turkey,VAN,38.46820068359375,43.332298278808594,5480,3.0
Batman Airport,Batman,Turkey,BAL,37.929000854499996,41.1166000366,1822,3.0
Gibraltar Airport,Gibraltar,Gibraltar,GIB,36.1511993408,-5.3496599197400005,15,1.0
Belgrade Nikola Tesla Airport,Belgrade,Serbia,BEG,44.8184013367,20.3090991974,335,1.0
Pristina International Airport,Pristina,Serbia,PRN,42.5728,21.035801,1789,1.0
Milan Rastislav Stefanik Airport,Bratislava,Slovakia,BTS,48.17020034790039,17.212699890136722,436,1.0
Kosice Airport,Kosice,Slovakia,KSC,48.66310119628906,21.241100311279297,755,1.0
Casa De Campo International Airport,La Romana,Dominican Republic,LRM,18.45070075988769,-68.91179656982422,240,-4.0
Punta Cana International Airport,Punta Cana,Dominican Republic,PUJ,18.567399978599997,-68.36340332030001,47,-4.0
Gregorio Luperon International Airport,Puerto Plata,Dominican Republic,POP,19.75790023803711,-70.56999969482422,15,-4.0
Las Americas International Airport,Santo Domingo,Dominican Republic,SDQ,18.42970085144,-69.668899536133,59,-4.0
Cibao International Airport,Santiago,Dominican Republic,STI,19.406099319458008,-70.60469818115234,565,-4.0
La Aurora Airport,Guatemala City,Guatemala,GUA,14.5833,-90.527496,4952,-6.0
Goloson International Airport,La Ceiba,Honduras,LCE,15.7425,-86.852997,39,-6.0
Ramon Villeda Morales International Airport,San Pedro Sula,Honduras,SAP,15.4526,-87.923599,91,-6.0
Juan Manuel Galvez International Airport,Roatan,Honduras,RTB,16.316799,-86.523003,39,-6.0
Toncontin International Airport,Tegucigalpa,Honduras,TGU,14.06089973449707,-87.21720123291016,3294,-6.0
Norman Manley International Airport,Kingston,Jamaica,KIN,17.935699462890625,-76.7874984741211,10,-5.0
Sangster International Airport,Montego Bay,Jamaica,MBJ,18.503700256347656,-77.91339874267578,4,-5.0
General Juan N Alvarez International Airport,Acapulco,Mexico,ACA,16.757099151611328,-99.75399780273438,16,-6.0
Jesus Teran Paredo International Airport,Aguascalientes,Mexico,AGU,21.705601,-102.318001,6112,-6.0
Bahias de Huatulco International Airport,Huatulco,Mexico,HUX,15.7753,-96.26260400000001,464,-6.0
Ciudad del Carmen International Airport,Ciudad Del Carmen,Mexico,CME,18.65369987487793,-91.79900360107422,10,-6.0
Bachigualato Federal International Airport,Culiacan,Mexico,CUL,24.764499664299997,-107.474998474,108,-7.0
Chetumal International Airport,Chetumal,Mexico,CTM,18.50469970703125,-88.32679748535156,39,-5.0
Ciudad Obregon International Airport,Ciudad Obregon,Mexico,CEN,27.39259910583496,-109.83300018310548,243,-7.0
Ingeniero Alberto Acuna Ongay International Airport,Campeche,Mexico,CPE,19.816799163800003,-90.50029754639999,34,-6.0
Abraham Gonzalez International Airport,Ciudad Juarez,Mexico,CJS,31.63610076904297,-106.4290008544922,3904,-7.0
General Roberto Fierro Villalobos International Airport,Chihuahua,Mexico,CUU,28.702899932900003,-105.96499633799999,4462,-7.0
General Pedro Jose Mendez International Airport,Ciudad Victoria,Mexico,CVM,23.7033004761,-98.9564971924,761,-6.0
Cozumel International Airport,Cozumel,Mexico,CZM,20.52239990234375,-86.92559814453125,15,-5.0
Amado Nervo National Airport,Tepic,Mexico,TPQ,21.4195,-104.843002,3020,-7.0
Don Miguel Hidalgo Y Costilla International Airport,Guadalajara,Mexico,GDL,20.521799087524414,-103.31099700927734,5016,-6.0
General Ignacio P. Garcia International Airport,Hermosillo,Mexico,HMO,29.095899581900007,-111.047996521,627,-7.0
Licenciado Miguel de la Madrid Airport,Colima,Mexico,CLQ,19.277,-103.57700200000001,2467,-6.0
Lazard Cardenas Airport,Lazard Cardenas,Mexico,LZC,18.0016994476,-102.221000671,39,-6.0
Valle del Fuerte International Airport,Los Mochis,Mexico,LMM,25.6851997375,-109.081001282,16,-7.0
Del Bajio International Airport,Del Bajio,Mexico,BJX,20.9935,-101.481003,5956,-6.0
Manuel Marquez de Leon International Airport,La Paz,Mexico,LAP,24.0727005005,-110.36199951200001,69,-7.0
Loreto International Airport,Loreto,Mexico,LTO,25.989200592041016,-111.3479995727539,34,-7.0
General Servando Canales International Airport,Matamoros,Mexico,MAM,25.7698993683,-97.5252990723,25,-6.0
Licenciado Manuel Crescencio Rejon Int Airport,Merida,Mexico,MID,20.9370002747,-89.657699585,38,-6.0
General Rodolfo Sanchez Taboada International Airport,Mexicali,Mexico,MXL,32.6306,-115.241997,74,-8.0
General Francisco J. Mujica International Airport,Morelia,Mexico,MLM,19.849899292,-101.025001526,6033,-6.0
Coatzacoalcos National Airport,Minatitlan,Mexico,MTT,18.1033992767,-94.58070373540001,36,-6.0
Licenciado Benito Juarez International Airport,Mexico City,Mexico,MEX,19.4363,-99.072098,7316,-6.0
General Mariano Escobedo International Airport,Monterrey,Mexico,MTY,25.7784996033,-100.107002258,1278,-6.0
General Rafael Buelna International Airport,Mazatlan,Mexico,MZT,23.1613998413,-106.26599884,38,-7.0
Xoxocotlan International Airport,Oaxaca,Mexico,OAX,16.9999008179,-96.72660064700001,4989,-6.0
El Tajin National Airport,Poza Rico,Mexico,PAZ,20.6026992798,-97.4608001709,497,-6.0
Hermanos Serdan International Airport,Puebla,Mexico,PBC,19.1581001282,-98.3713989258,7361,-6.0
Piedras Negras International Airport,Piedras Negras,Mexico,PDS,28.627399,-100.535004,901,-6.0
Licenciado y General Ignacio Lopez Rayon Airport,Uruapan,Mexico,UPN,19.396699905395508,-102.03900146484376,5258,-6.0
Licenciado Gustavo Diaz Ordaz International Airport,Puerto Vallarta,Mexico,PVR,20.680099487304688,-105.25399780273438,23,-6.0
Puerto Escondido International Airport,Puerto Escondido,Mexico,PXM,15.8769,-97.08910300000001,294,-6.0
Queretaro Intercontinental Airport,Queretaro,Mexico,QRO,20.6173,-100.185997,6296,-6.0
General Lucio Blanco International Airport,Reynosa,Mexico,REX,26.0089,-98.2285,139,-6.0
Los Cabos International Airport,San Jose Del Cabo,Mexico,SJD,23.15180015563965,-109.72100067138672,374,-7.0
Ponciano Arriaga International Airport,San Luis Potosi,Mexico,SLP,22.254299163800006,-100.930999756,6035,-6.0
Francisco Sarabia International Airport,Torreon,Mexico,TRC,25.568300247199996,-103.41100311299999,3688,-6.0
Angel Albino Corzo International Airport,Tuxtla Gutierrez,Mexico,TGZ,16.5636005402,-93.02249908450001,1499,-6.0
General Abelardo L. Rodriguez International Airport,Tijuana,Mexico,TIJ,32.541099548339844,-116.97000122070312,489,-8.0
General Francisco Javier Mina International Airport,Tampico,Mexico,TAM,22.2964000702,-97.86589813229999,80,-6.0
Licenciado Adolfo Lopez Mateos International Airport,Toluca,Mexico,TLC,19.3370990753,-99.5660018921,8466,-6.0
Tapachula International Airport,Tapachula,Mexico,TAP,14.794300079300001,-92.3700027466,97,-6.0
Cancun International Airport,Cancun,Mexico,CUN,21.036500930800003,-86.8770980835,22,-5.0
Carlos Rovirosa Perez International Airport,Villahermosa,Mexico,VSA,17.996999740600586,-92.81739807128906,46,-6.0
General Heriberto Jara International Airport,Vera Cruz,Mexico,VER,19.145900726300003,-96.1873016357,90,-6.0
General Leobardo C. Ruiz International Airport,Zacatecas,Mexico,ZCL,22.8971004486,-102.68699646,7141,-6.0
Ixtapa Zihuatanejo International Airport,Zihuatanejo,Mexico,ZIH,17.601600647,-101.460998535,26,-6.0
Playa De Oro International Airport,Manzanillo,Mexico,ZLO,19.144800186199998,-104.558998108,30,-6.0
Augusto C. Sandino (Managua) International Airport,Managua,Nicaragua,MGA,12.141500473022461,-86.16819763183594,194,-6.0
Bocas Del Toro International Airport,Bocas Del Toro,Panama,BOC,9.340849876403807,-82.25080108642578,10,-5.0
Cap Manuel Nino International Airport,Changuinola,Panama,CHX,9.458962,-82.515062,19,-5.0
Enrique Malek International Airport,David,Panama,DAV,8.390999794006348,-82.43499755859375,89,-5.0
Marcos A. Gelabert International Airport,Panama,Panama,PAC,8.973340034484863,-79.55560302734375,31,-5.0
Tocumen International Airport,Panama City,Panama,PTY,9.0713596344,-79.3834991455,135,-5.0
Golfito Airport,Golfito,Costa Rica,GLF,8.654009819030763,-83.18219757080078,49,-6.0
Daniel Oduber Quiros International Airport,Liberia,Costa Rica,LIR,10.593015,-85.544403,270,-6.0
Juan Santamaria International Airport,San Jose,Costa Rica,SJO,9.993860244750977,-84.20880126953125,3021,-6.0
Quepos Managua Airport,Quepos,Costa Rica,XQP,9.443160057067873,-84.12979888916016,85,-6.0
Monsenor Oscar Arnulfo Romero International Airport,San Salvador,El Salvador,SAL,13.4409,-89.055702,101,-6.0
Cap Haitien International Airport,Cap Haitien,Haiti,CAP,19.733,-72.194702,10,-5.0
Toussaint Louverture International Airport,Port-au-prince,Haiti,PAP,18.57999992370605,-72.2925033569336,122,-5.0
Jardines Del Rey Airport,Cunagua,Cuba,CCC,22.4610004425,-78.32839965820001,13,-5.0
Vilo Acuna International Airport,Cayo Largo del Sur,Cuba,CYO,21.616500854499996,-81.5459976196,10,-5.0
Ignacio Agramonte International Airport,Camaguey,Cuba,CMW,21.420299530029297,-77.84750366210938,413,-5.0
Antonio Maceo International Airport,Santiago De Cuba,Cuba,SCU,19.96980094909668,-75.83540344238281,249,-5.0
Mariana Grajales Airport,Guantanamo,Cuba,GAO,20.08530044555664,-75.1583023071289,56,-5.0
Jose Marti International Airport,Havana,Cuba,HAV,22.989200592041016,-82.40910339355469,210,-5.0
Frank Pais International Airport,Holguin,Cuba,HOG,20.785600662231445,-76.31510162353516,361,-5.0
Abel Santamaria Airport,Santa Clara,Cuba,SNU,22.49220085144043,-79.943603515625,338,-5.0
Juan Gualberto Gomez International Airport,Varadero,Cuba,VRA,23.03440093994141,-81.435302734375,210,-5.0
Gerrard Smith International Airport,Cayman Brac,Cayman Islands,CYB,19.687000274658203,-79.88279724121094,8,-5.0
Owen Roberts International Airport,Georgetown,Cayman Islands,GCM,19.292800903299998,-81.3576965332,8,-5.0
Philip S. W. Goldson International Airport,Belize City,Belize,BZE,17.539100646972653,-88.30819702148438,15,-6.0
Aitutaki Airport,Aitutaki,Cook Islands,AIT,-18.830900192260746,-159.76400756835938,14,-10.0
Rarotonga International Airport,Avarua,Cook Islands,RAR,-21.202699661300002,-159.805999756,19,-10.0
Nadi International Airport,Nandi,Fiji,NAN,-17.755399703979492,177.4429931640625,59,12.0
Nausori International Airport,Nausori,Fiji,SUV,-18.04330062866211,178.5590057373047,17,12.0
Fua'amotu International Airport,Tongatapu,Tonga,TBU,-21.241199493408203,-175.14999389648438,126,13.0
Bonriki International Airport,Tarawa,Kiribati,TRW,1.3816399574279783,173.14700317382812,9,12.0
Hihifo Airport,Wallis,Wallis and Futuna,WLS,-13.238300323499999,-176.19900512700002,79,12.0
Faleolo International Airport,Faleolo,Samoa,APW,-13.829999923706055,-172.00799560546875,58,13.0
Pago Pago International Airport,Pago Pago,American Samoa,PPG,-14.3310003281,-170.710006714,32,-11.0
Rurutu Airport,Rurutu,French Polynesia,RUR,-22.43409919738769,-151.36099243164062,18,-10.0
Tubuai Airport,Tubuai,French Polynesia,TUB,-23.36540031433105,-149.5240020751953,7,-10.0
Tikehau Airport,Tikehau,French Polynesia,TIH,-15.119600296020508,-148.2310028076172,6,-10.0
Fakarava Airport,Fakarava,French Polynesia,FAV,-16.054100036621097,-145.65699768066406,13,-10.0
Manihi Airport,Manihi,French Polynesia,XMH,-14.436800003051758,-146.07000732421875,14,-10.0
Totegegie Airport,Totegegie,French Polynesia,GMR,-23.07990074157715,-134.88999938964844,7,-9.0
Kaukura Airport,Kaukura Atoll,French Polynesia,KKR,-15.663299560546875,-146.88499450683594,11,-10.0
Makemo Airport,Makemo,French Polynesia,MKP,-16.583900451660153,-143.6580047607422,3,-10.0
Takapoto Airport,Takapoto,French Polynesia,TKP,-14.709500312805176,-145.24600219726562,12,-10.0
Arutua Airport,Arutua,French Polynesia,AXR,-15.248299598693848,-146.61700439453125,9,-10.0
Mataiva Airport,Mataiva,French Polynesia,MVT,-14.8681001663208,-148.7169952392578,11,-10.0
Takaroa Airport,Takaroa,French Polynesia,TKX,-14.45580005645752,-145.02499389648438,13,-10.0
Nuku Hiva Airport,Nuku Hiva,French Polynesia,NHV,-8.795599937438965,-140.22900390625,220,-9.5
Bora Bora Airport,Bora Bora,French Polynesia,BOB,-16.444400787353516,-151.75100708007812,10,-10.0
Rangiroa Airport,Rangiroa,French Polynesia,RGI,-14.954299926757812,-147.66099548339844,10,-10.0
Huahine-Fare Airport,Huahine Island,French Polynesia,HUH,-16.687200546264652,-151.02200317382812,7,-10.0
Moorea Airport,Moorea,French Polynesia,MOZ,-17.49,-149.761993,9,-10.0
Hao Airport,Hao Island,French Polynesia,HOI,-18.074800491333008,-140.9459991455078,10,-10.0
Maupiti Airport,Maupiti,French Polynesia,MAU,-16.42650032043457,-152.24400329589844,15,-10.0
Raiatea Airport,Raiatea Island,French Polynesia,RFP,-16.7229,-151.466003,3,-10.0
Bauerfield International Airport,Port-vila,Vanuatu,VLI,-17.699300765991,168.32000732422,70,11.0
Kone Airport,Kone,New Caledonia,KNQ,-21.05430030822754,164.83700561523438,23,11.0
Koumac Airport,Koumac,New Caledonia,KOC,-20.546300888061523,164.25599670410156,42,11.0
Lifou Airport,Lifou,New Caledonia,LIF,-20.774799346923828,167.24000549316406,92,11.0
Noumea Magenta Airport,Noumea,New Caledonia,GEA,-22.25830078125,166.47300720214844,10,11.0
Mare Airport,Mare,New Caledonia,MEE,-21.4817008972168,168.03799438476562,141,11.0
Touho Airport,Touho,New Caledonia,TOU,-20.790000915527344,165.25900268554688,10,11.0
Ouvea Airport,Ouvea,New Caledonia,UVE,-20.640600204467773,166.572998046875,23,11.0
La Tontouta International Airport,Noumea,New Caledonia,NOU,-22.01460075378418,166.21299743652344,52,11.0
Auckland International Airport,Auckland,New Zealand,AKL,-37.0080986023,174.79200744599999,23,12.0
Taupo Airport,Taupo,New Zealand,TUO,-38.73970031738281,176.08399963378906,1335,12.0
Christchurch International Airport,Christchurch,New Zealand,CHC,-43.48939895629883,172.53199768066406,123,12.0
Dunedin Airport,Dunedin,New Zealand,DUD,-45.9281005859375,170.197998046875,4,12.0
Gisborne Airport,Gisborne,New Zealand,GIS,-38.66329956054688,177.97799682617188,15,12.0
Hokitika Airfield,Hokitika,New Zealand,HKK,-42.713600158691406,170.98500061035156,146,12.0
Hamilton International Airport,Hamilton,New Zealand,HLZ,-37.8666992188,175.332000732,172,12.0
Kerikeri Airport,Kerikeri,New Zealand,KKE,-35.26279830932617,173.91200256347656,492,12.0
Kaitaia Airport,Kaitaia,New Zealand,KAT,-35.06999969482422,173.28500366210938,270,12.0
New Plymouth Airport,New Plymouth,New Zealand,NPL,-39.00859832763672,174.1790008544922,97,12.0
Nelson Airport,Nelson,New Zealand,NSN,-41.298301696777344,173.2209930419922,17,12.0
Invercargill Airport,Invercargill,New Zealand,IVC,-46.41239929199219,168.31300354003906,5,12.0
Palmerston North Airport,Palmerston North,New Zealand,PMR,-40.32059860229492,175.61700439453125,151,12.0
Paraparaumu Airport,Paraparaumu,New Zealand,PPQ,-40.904701232910156,174.98899841308594,22,12.0
Queenstown International Airport,Queenstown International,New Zealand,ZQN,-45.0210990906,168.738998413,1171,12.0
Rotorua Regional Airport,Rotorua,New Zealand,ROT,-38.10919952392578,176.31700134277344,935,12.0
Tauranga Airport,Tauranga,New Zealand,TRG,-37.67190170288086,176.1959991455078,13,12.0
Timaru Airport,Timaru,New Zealand,TIU,-44.30279922485352,171.22500610351562,89,12.0
Woodbourne Airport,Woodbourne,New Zealand,BHE,-41.5182991027832,173.8699951171875,109,12.0
Whakatane Airport,Whakatane,New Zealand,WHK,-37.92060089111328,176.91400146484375,20,12.0
Wellington International Airport,Wellington,New Zealand,WLG,-41.327201843299996,174.80499267599998,41,12.0
Whangarei Airport,Whangarei,New Zealand,WRE,-35.7682991027832,174.36500549316406,133,12.0
Westport Airport,Westport,New Zealand,WSZ,-41.73809814453125,171.58099365234375,13,12.0
Wanganui Airport,Wanganui,New Zealand,WAG,-39.96220016479492,175.02499389648438,27,12.0
Herat Airport,Herat,Afghanistan,HEA,34.209999084472656,62.22829818725586,3206,4.3
Hamid Karzai International Airport,Kabul,Afghanistan,KBL,34.565899,69.212303,5877,4.3
Bahrain International Airport,Bahrain,Bahrain,BAH,26.27079963684082,50.63359832763672,6,3.0
Abha Regional Airport,Abha,Saudi Arabia,AHB,18.2404003143,42.65660095210001,6858,3.0
Al Ahsa Airport,Al-ahsa,Saudi Arabia,HOF,25.28529930114746,49.48519897460938,588,3.0
Al Baha Airport,El-baha,Saudi Arabia,ABT,20.296100616500002,41.6343002319,5486,3.0
Bisha Airport,Bisha,Saudi Arabia,BHH,19.984399795532227,42.62089920043945,3887,3.0
King Fahd International Airport,Dammam,Saudi Arabia,DMM,26.471200942993164,49.79790115356445,72,3.0
Jizan Regional Airport,Gizan,Saudi Arabia,GIZ,16.901100158691403,42.58580017089844,20,3.0
Gassim Airport,Gassim,Saudi Arabia,ELQ,26.30279922485352,43.77439880371094,2126,3.0
Gurayat Domestic Airport,Guriat,Saudi Arabia,URY,31.412413,37.278898,1672,3.0
Ha'il Airport,Hail,Saudi Arabia,HAS,27.437901,41.686298,3331,3.0
King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,21.6796,39.156502,48,3.0
Prince Mohammad Bin Abdulaziz Airport,Madinah,Saudi Arabia,MED,24.5534,39.705101,2151,3.0
Nejran Airport,Nejran,Saudi Arabia,EAM,17.611400604248047,44.4192008972168,3982,3.0
Al Qaisumah/Hafr Al Batin Airport,Hafr Al-batin,Saudi Arabia,AQI,28.335199,46.125099,1174,3.0
Rafha Domestic Airport,Rafha,Saudi Arabia,RAH,29.626399993896484,43.4906005859375,1474,3.0
King Khaled International Airport,Riyadh,Saudi Arabia,RUH,24.957599639892575,46.69879913330078,2049,3.0
Arar Domestic Airport,Arar,Saudi Arabia,RAE,30.90660095214844,41.13819885253906,1813,3.0
Sharurah Airport,Sharurah,Saudi Arabia,SHW,17.466899871826172,47.12139892578125,2363,3.0
Tabuk Airport,Tabuk,Saudi Arabia,TUU,28.3654,36.6189,2551,3.0
Taif Regional Airport,Taif,Saudi Arabia,TIF,21.483001,40.543442,4848,3.0
Turaif Domestic Airport,Turaif,Saudi Arabia,TUI,31.692188,38.731544,2803,3.0
Al Wajh Domestic Airport,Wejh,Saudi Arabia,EJH,26.19860076904297,36.47639846801758,66,3.0
Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,Saudi Arabia,YNB,24.144199,38.0634,26,3.0
Kandahar Airport,Kandahar,Afghanistan,KDH,31.505800247192386,65.84780120849611,3337,4.3
Mazar I Sharif Airport,Mazar-i-sharif,Afghanistan,MZR,36.70690155029297,67.20970153808594,1284,4.3
Adelaide International Airport,Adelaide,Australia,ADL,-34.945,138.53100600000002,20,9.3
Alice Springs Airport,Alice Springs,Australia,ASP,-23.806699752807614,133.90199279785156,1789,9.3
Broken Hill Airport,Broken Hill,Australia,BHQ,-32.0013999939,141.472000122,958,9.0
Ceduna Airport,Ceduna,Australia,CED,-32.130599975585945,133.71000671386722,77,9.0
Coober Pedy Airport,Coober Pedy,Australia,CPD,-29.040000915527344,134.72099304199222,740,9.0
Darwin International Airport,Darwin,Australia,DRW,-12.41469955444336,130.87699890136722,103,9.3
